Time(of day);Time (seconds);time;Channel0;Channel1;Channel2;Channel3;Channel4;Channel5;Channel6;Channel7
0.708082164;263.936824184;2021-11-23 16:59:38.299;195.36;163.46;69.96;62.96;65.12;76.28;63.78;43.96
0.708082350;263.952823770;2021-11-23 16:59:38.315;195.36;163.46;69.96;62.96;65.24;76.28;63.78;43.96
0.708082535;263.968823985;2021-11-23 16:59:38.331;195.36;163.46;69.96;62.96;65.24;75.86;63.78;43.96
0.708082720;263.984824200;2021-11-23 16:59:38.347;195.36;163.46;69.96;62.96;65.24;75.86;63.92;43.96
0.708082905;264.000823787;2021-11-23 16:59:38.363;195.36;163.46;69.96;62.96;65.24;75.86;63.92;44.22
0.708093171;264.887824231;2021-11-23 16:59:39.250;189.4;163.46;69.96;62.96;65.24;75.86;63.92;44.22
0.708093356;264.903823817;2021-11-23 16:59:39.266;189.4;151.8;69.96;62.96;65.24;75.86;63.92;44.22
0.708093542;264.919824032;2021-11-23 16:59:39.282;189.4;151.8;71.98;62.96;65.24;75.86;63.92;44.22
0.708093727;264.935824247;2021-11-23 16:59:39.298;189.4;151.8;71.98;63.34;65.24;75.86;63.92;44.22
0.708093912;264.951823834;2021-11-23 16:59:39.314;189.4;151.8;71.98;63.34;65.36;75.86;63.92;44.22
0.708094097;264.967824049;2021-11-23 16:59:39.330;189.4;151.8;71.98;63.34;65.36;75.66;63.92;44.22
0.708094282;264.983824263;2021-11-23 16:59:39.346;189.4;151.8;71.98;63.34;65.36;75.66;64.7;44.22
0.708094468;264.999823850;2021-11-23 16:59:39.362;189.4;151.8;71.98;63.34;65.36;75.66;64.7;44.4
0.708104745;265.887823836;2021-11-23 16:59:40.250;165.12;151.8;71.98;63.34;65.36;75.66;64.7;44.4
0.708104931;265.903824051;2021-11-23 16:59:40.266;165.12;134.16;71.98;63.34;65.36;75.66;64.7;44.4
0.708105116;265.919824266;2021-11-23 16:59:40.282;165.12;134.16;69.96;63.34;65.36;75.66;64.7;44.4
0.708105313;265.936824023;2021-11-23 16:59:40.299;165.12;134.16;69.96;63.7;65.36;75.66;64.7;44.4
0.708105486;265.951824067;2021-11-23 16:59:40.314;165.12;134.16;69.96;63.7;65.26;75.66;64.7;44.4
0.708105671;265.967824282;2021-11-23 16:59:40.330;165.12;134.16;69.96;63.7;65.26;75.52;64.7;44.4
0.708105856;265.983823869;2021-11-23 16:59:40.346;165.12;134.16;69.96;63.7;65.26;75.52;64.76;44.4
0.708106042;265.999824084;2021-11-23 16:59:40.362;165.12;134.16;69.96;63.7;65.26;75.52;64.76;44.04
0.708116319;266.887824070;2021-11-23 16:59:41.250;153.46;134.16;69.96;63.7;65.26;75.52;64.76;44.04
0.708116505;266.903824285;2021-11-23 16:59:41.266;153.46;127.02;69.96;63.7;65.26;75.52;64.76;44.04
0.708116690;266.919823871;2021-11-23 16:59:41.282;153.46;127.02;70.88;63.7;65.26;75.52;64.76;44.04
0.708116875;266.935824086;2021-11-23 16:59:41.298;153.46;127.02;70.88;64.1;65.26;75.52;64.76;44.04
0.708117060;266.951824301;2021-11-23 16:59:41.314;153.46;127.02;70.88;64.1;64.82;75.52;64.76;44.04
0.708117245;266.967823887;2021-11-23 16:59:41.330;153.46;127.02;70.88;64.1;64.82;75.38;64.76;44.04
0.708117431;266.983824102;2021-11-23 16:59:41.346;153.46;127.02;70.88;64.1;64.82;75.38;65.18;44.04
0.708117616;266.999823689;2021-11-23 16:59:41.362;153.46;127.02;70.88;64.1;64.82;75.38;65.18;44.28
0.708127894;267.887824304;2021-11-23 16:59:42.250;143.2;127.02;70.88;64.1;64.82;75.38;65.18;44.28
0.708128079;267.903823890;2021-11-23 16:59:42.266;143.2;120.02;70.88;64.1;64.82;75.38;65.18;44.28
0.708128264;267.919824105;2021-11-23 16:59:42.282;143.2;120.02;69.88;64.1;64.82;75.38;65.18;44.28
0.708128449;267.935823691;2021-11-23 16:59:42.298;143.2;120.02;69.88;63.54;64.82;75.38;65.18;44.28
0.708128634;267.951823906;2021-11-23 16:59:42.314;143.2;120.02;69.88;63.54;64.46;75.38;65.18;44.28
0.708128819;267.967824121;2021-11-23 16:59:42.330;143.2;120.02;69.88;63.54;64.46;74.68;65.18;44.28
0.708129005;267.983823707;2021-11-23 16:59:42.346;143.2;120.02;69.88;63.54;64.46;74.68;65.44;44.28
0.708129190;267.999823922;2021-11-23 16:59:42.362;143.2;120.02;69.88;63.54;64.46;74.68;65.44;44.62
0.708139468;268.887823909;2021-11-23 16:59:43.250;130.88;120.02;69.88;63.54;64.46;74.68;65.44;44.62
0.708139653;268.903824124;2021-11-23 16:59:43.266;130.88;114.8;69.88;63.54;64.46;74.68;65.44;44.62
0.708139838;268.919823710;2021-11-23 16:59:43.282;130.88;114.8;69.48;63.54;64.46;74.68;65.44;44.62
0.708140035;268.936824096;2021-11-23 16:59:43.299;130.88;114.8;69.48;63.64;64.46;74.68;65.44;44.62
0.708140220;268.952824311;2021-11-23 16:59:43.315;130.88;114.8;69.48;63.64;64.26;74.68;65.44;44.62
0.708140405;268.968823897;2021-11-23 16:59:43.331;130.88;114.8;69.48;63.64;64.26;74.54;65.44;44.62
0.708140764;268.999824156;2021-11-23 16:59:43.362;130.88;114.8;69.48;63.64;64.26;74.54;65.44;44.38
0.708151042;269.887824142;2021-11-23 16:59:44.250;114.46;114.8;69.48;63.64;64.26;74.54;65.44;44.38
0.708151227;269.903823729;2021-11-23 16:59:44.266;114.46;109.52;69.48;63.64;64.26;74.54;65.44;44.38
0.708151412;269.919823944;2021-11-23 16:59:44.282;114.46;109.52;68.76;63.64;64.26;74.54;65.44;44.38
0.708151597;269.935824159;2021-11-23 16:59:44.298;114.46;109.52;68.76;62.52;64.26;74.54;65.44;44.38
0.708151782;269.951823745;2021-11-23 16:59:44.314;114.46;109.52;68.76;62.52;64.56;74.54;65.44;44.38
0.708151968;269.967823960;2021-11-23 16:59:44.330;114.46;109.52;68.76;62.52;64.56;74.26;65.44;44.38
0.708152153;269.983824175;2021-11-23 16:59:44.346;114.46;109.52;68.76;62.52;64.56;74.26;64.34;44.38
0.708152338;269.999823761;2021-11-23 16:59:44.362;114.46;109.52;68.76;62.52;64.56;74.26;64.34;43.46
0.708162616;270.887823748;2021-11-23 16:59:45.250;107.46;109.52;68.76;62.52;64.56;74.26;64.34;43.46
0.708162801;270.903823963;2021-11-23 16:59:45.266;107.46;106.9;68.76;62.52;64.56;74.26;64.34;43.46
0.708162986;270.919824178;2021-11-23 16:59:45.282;107.46;106.9;66.8;62.52;64.56;74.26;64.34;43.46
0.708163171;270.935823764;2021-11-23 16:59:45.298;107.46;106.9;66.8;61.92;64.56;74.26;64.34;43.46
0.708163356;270.951823979;2021-11-23 16:59:45.314;107.46;106.9;66.8;61.92;64;74.26;64.34;43.46
0.708163542;270.967824194;2021-11-23 16:59:45.330;107.46;106.9;66.8;61.92;64;73.94;64.34;43.46
0.708163727;270.983823780;2021-11-23 16:59:45.346;107.46;106.9;66.8;61.92;64;73.94;63.62;43.46
0.708163912;270.999823995;2021-11-23 16:59:45.362;107.46;106.9;66.8;61.92;64;73.94;63.62;43.02
0.708174190;271.887823981;2021-11-23 16:59:46.250;101.9;106.9;66.8;61.92;64;73.94;63.62;43.02
0.708174375;271.903824196;2021-11-23 16:59:46.266;101.9;103.48;66.8;61.92;64;73.94;63.62;43.02
0.708174572;271.920823953;2021-11-23 16:59:46.283;101.9;103.48;66.64;61.92;64;73.94;63.62;43.02
0.708174757;271.936824168;2021-11-23 16:59:46.299;101.9;103.48;66.64;60.58;64;73.94;63.62;43.02
0.708174942;271.952823755;2021-11-23 16:59:46.315;101.9;103.48;66.64;60.58;62.92;73.94;63.62;43.02
0.708175127;271.968823970;2021-11-23 16:59:46.331;101.9;103.48;66.64;60.58;62.92;73.28;63.62;43.02
0.708175313;271.984824184;2021-11-23 16:59:46.347;101.9;103.48;66.64;60.58;62.92;73.28;63.28;43.02
0.708175498;272.000823771;2021-11-23 16:59:46.363;101.9;103.48;66.64;60.58;62.92;73.28;63.28;42.72
0.708185764;272.887824215;2021-11-23 16:59:47.250;96.88;103.48;66.64;60.58;62.92;73.28;63.28;42.72
0.708185949;272.903823801;2021-11-23 16:59:47.266;96.88;102.1;66.64;60.58;62.92;73.28;63.28;42.72
0.708186146;272.920824187;2021-11-23 16:59:47.283;96.88;102.1;66.16;60.58;62.92;73.28;63.28;42.72
0.708186331;272.936823773;2021-11-23 16:59:47.299;96.88;102.1;66.16;58.92;62.92;73.28;63.28;42.72
0.708186701;272.968824203;2021-11-23 16:59:47.331;96.88;102.1;66.16;58.92;62.92;73.12;63.28;42.72
0.708186875;272.983824248;2021-11-23 16:59:47.346;96.88;102.1;66.16;58.92;62.92;73.12;62.86;42.72
0.708187060;272.999823834;2021-11-23 16:59:47.362;96.88;102.1;66.16;58.92;62.92;73.12;62.86;42.4
0.708197338;273.887823820;2021-11-23 16:59:48.250;89.18;102.1;66.16;58.92;62.92;73.12;62.86;42.4
0.708197523;273.903824035;2021-11-23 16:59:48.266;89.18;100.3;66.16;58.92;62.92;73.12;62.86;42.4
0.708197905;273.936824007;2021-11-23 16:59:48.299;89.18;100.3;66.16;58.8;62.92;73.12;62.86;42.4
0.708198090;273.952824222;2021-11-23 16:59:48.315;89.18;100.3;66.16;58.8;62.66;73.12;62.86;42.4
0.708198264;273.967824266;2021-11-23 16:59:48.330;89.18;100.3;66.16;58.8;62.66;72.74;62.86;42.4
0.708198449;273.983823853;2021-11-23 16:59:48.346;89.18;100.3;66.16;58.8;62.66;72.74;62.44;42.4
0.708198634;273.999824068;2021-11-23 16:59:48.362;89.18;100.3;66.16;58.8;62.66;72.74;62.44;43.18
0.708208924;274.888824225;2021-11-23 16:59:49.251;87.02;100.3;66.16;58.8;62.66;72.74;62.44;43.18
0.708209109;274.904823811;2021-11-23 16:59:49.267;87.02;99.3;66.16;58.8;62.66;72.74;62.44;43.18
0.708209294;274.920824026;2021-11-23 16:59:49.283;87.02;99.3;67.38;58.8;62.66;72.74;62.44;43.18
0.708209479;274.936824241;2021-11-23 16:59:49.299;87.02;99.3;67.38;58.86;62.66;72.74;62.44;43.18
0.708209664;274.952823827;2021-11-23 16:59:49.315;87.02;99.3;67.38;58.86;62.6;72.74;62.44;43.18
0.708209850;274.968824042;2021-11-23 16:59:49.331;87.02;99.3;67.38;58.86;62.6;72.32;62.44;43.18
0.708210035;274.984824257;2021-11-23 16:59:49.347;87.02;99.3;67.38;58.86;62.6;72.32;63.06;43.18
0.708210220;275.000823843;2021-11-23 16:59:49.363;87.02;99.3;67.38;58.86;62.6;72.32;63.06;43.48
0.708220486;275.887824288;2021-11-23 16:59:50.250;85.4;99.3;67.38;58.86;62.6;72.32;63.06;43.48
0.708220671;275.903823874;2021-11-23 16:59:50.266;85.4;96.12;67.38;58.86;62.6;72.32;63.06;43.48
0.708220856;275.919824089;2021-11-23 16:59:50.282;85.4;96.12;65.64;58.86;62.6;72.32;63.06;43.48
0.708221042;275.935824304;2021-11-23 16:59:50.298;85.4;96.12;65.64;59.76;62.6;72.32;63.06;43.48
0.708221227;275.951823890;2021-11-23 16:59:50.314;85.4;96.12;65.64;59.76;62.7;72.32;63.06;43.48
0.708221412;275.967824105;2021-11-23 16:59:50.330;85.4;96.12;65.64;59.76;62.7;72.14;63.06;43.48
0.708221597;275.983823692;2021-11-23 16:59:50.346;85.4;96.12;65.64;59.76;62.7;72.14;62.74;43.48
0.708221782;275.999823907;2021-11-23 16:59:50.362;85.4;96.12;65.64;59.76;62.7;72.14;62.74;42.86
0.708232060;276.887823893;2021-11-23 16:59:51.250;83.62;96.12;65.64;59.76;62.7;72.14;62.74;42.86
0.708232245;276.903824108;2021-11-23 16:59:51.266;83.62;92.7;65.64;59.76;62.7;72.14;62.74;42.86
0.708232442;276.920823865;2021-11-23 16:59:51.283;83.62;92.7;65.5;59.76;62.7;72.14;62.74;42.86
0.708232627;276.936824080;2021-11-23 16:59:51.299;83.62;92.7;65.5;60.3;62.7;72.14;62.74;42.86
0.708232998;276.968823881;2021-11-23 16:59:51.331;83.62;92.7;65.5;60.3;62.7;72.08;62.74;42.86
0.708233171;276.983823925;2021-11-23 16:59:51.346;83.62;92.7;65.5;60.3;62.7;72.08;62.38;42.86
0.708233356;276.999824140;2021-11-23 16:59:51.362;83.62;92.7;65.5;60.3;62.7;72.08;62.38;42.96
0.708243646;277.888824297;2021-11-23 16:59:52.251;80.54;92.7;65.5;60.3;62.7;72.08;62.38;42.96
0.708243831;277.904823884;2021-11-23 16:59:52.267;80.54;87.78;65.5;60.3;62.7;72.08;62.38;42.96
0.708244016;277.920824099;2021-11-23 16:59:52.283;80.54;87.78;65.74;60.3;62.7;72.08;62.38;42.96
0.708244572;277.968824115;2021-11-23 16:59:52.331;80.54;87.78;65.74;60.3;62.7;71.92;62.38;42.96
0.708244942;278.000823916;2021-11-23 16:59:52.363;80.54;87.78;65.74;60.3;62.7;71.92;62.38;42.84
0.708255208;278.887823732;2021-11-23 16:59:53.250;79.24;87.78;65.74;60.3;62.7;71.92;62.38;42.84
0.708255394;278.903823947;2021-11-23 16:59:53.266;79.24;86.94;65.74;60.3;62.7;71.92;62.38;42.84
0.708255590;278.920823704;2021-11-23 16:59:53.283;79.24;86.94;65.02;60.3;62.7;71.92;62.38;42.84
0.708255764;278.935823748;2021-11-23 16:59:53.298;79.24;86.94;65.02;59.58;62.7;71.92;62.38;42.84
0.708255949;278.951823963;2021-11-23 16:59:53.314;79.24;86.94;65.02;59.58;62.6;71.92;62.38;42.84
0.708256134;278.967824178;2021-11-23 16:59:53.330;79.24;86.94;65.02;59.58;62.6;71.84;62.38;42.84
0.708256319;278.983823764;2021-11-23 16:59:53.346;79.24;86.94;65.02;59.58;62.6;71.84;62.06;42.84
0.708256505;278.999823979;2021-11-23 16:59:53.362;79.24;86.94;65.02;59.58;62.6;71.84;62.06;42.96
0.708266782;279.887823966;2021-11-23 16:59:54.250;80.5;86.94;65.02;59.58;62.6;71.84;62.06;42.96
0.708266968;279.903824181;2021-11-23 16:59:54.266;80.5;86.68;65.02;59.58;62.6;71.84;62.06;42.96
0.708267164;279.920823937;2021-11-23 16:59:54.283;80.5;86.68;63.94;59.58;62.6;71.84;62.06;42.96
0.708267350;279.936824152;2021-11-23 16:59:54.299;80.5;86.68;63.94;59.72;62.6;71.84;62.06;42.96
0.708267535;279.952823739;2021-11-23 16:59:54.315;80.5;86.68;63.94;59.72;61.98;71.84;62.06;42.96
0.708267708;279.967823783;2021-11-23 16:59:54.330;80.5;86.68;63.94;59.72;61.98;71.54;62.06;42.96
0.708267894;279.983823998;2021-11-23 16:59:54.346;80.5;86.68;63.94;59.72;61.98;71.54;61.96;42.96
0.708268079;279.999824213;2021-11-23 16:59:54.362;80.5;86.68;63.94;59.72;61.98;71.54;61.96;42.82
0.708278356;280.887824199;2021-11-23 16:59:55.250;78.92;86.68;63.94;59.72;61.98;71.54;61.96;42.82
0.708278542;280.903823786;2021-11-23 16:59:55.266;78.92;86.3;63.94;59.72;61.98;71.54;61.96;42.82
0.708278738;280.920824171;2021-11-23 16:59:55.283;78.92;86.3;63.74;59.72;61.98;71.54;61.96;42.82
0.708278924;280.936823758;2021-11-23 16:59:55.299;78.92;86.3;63.74;58.84;61.98;71.54;61.96;42.82
0.708279282;280.967824017;2021-11-23 16:59:55.330;78.92;86.3;63.74;58.84;61.98;71.34;61.96;42.82
0.708279468;280.983824232;2021-11-23 16:59:55.346;78.92;86.3;63.74;58.84;61.98;71.34;61.8;42.82
0.708279653;280.999823818;2021-11-23 16:59:55.362;78.92;86.3;63.74;58.84;61.98;71.34;61.8;42.72
0.708289931;281.887823804;2021-11-23 16:59:56.250;74.34;86.3;63.74;58.84;61.98;71.34;61.8;42.72
0.708290116;281.903824019;2021-11-23 16:59:56.266;74.34;88.24;63.74;58.84;61.98;71.34;61.8;42.72
0.708290301;281.919824234;2021-11-23 16:59:56.282;74.34;88.24;63.02;58.84;61.98;71.34;61.8;42.72
0.708290498;281.936823991;2021-11-23 16:59:56.299;74.34;88.24;63.02;58.5;61.98;71.34;61.8;42.72
0.708290671;281.951824036;2021-11-23 16:59:56.314;74.34;88.24;63.02;58.5;61.78;71.34;61.8;42.72
0.708290856;281.967824251;2021-11-23 16:59:56.330;74.34;88.24;63.02;58.5;61.78;71.06;61.8;42.72
0.708291042;281.983823837;2021-11-23 16:59:56.346;74.34;88.24;63.02;58.5;61.78;71.06;61.74;42.72
0.708291227;281.999824052;2021-11-23 16:59:56.362;74.34;88.24;63.02;58.5;61.78;71.06;61.74;42.66
0.708301505;282.887824038;2021-11-23 16:59:57.250;71.74;88.24;63.02;58.5;61.78;71.06;61.74;42.66
0.708301701;282.904823795;2021-11-23 16:59:57.267;71.74;91.82;63.02;58.5;61.78;71.06;61.74;42.66
0.708301887;282.920824010;2021-11-23 16:59:57.283;71.74;91.82;62.14;58.5;61.78;71.06;61.74;42.66
0.708302072;282.936824225;2021-11-23 16:59:57.299;71.74;91.82;62.14;55.46;61.78;71.06;61.74;42.66
0.708302257;282.952823811;2021-11-23 16:59:57.315;71.74;91.82;62.14;55.46;61.2;71.06;61.74;42.66
0.708302431;282.967823856;2021-11-23 16:59:57.330;71.74;91.82;62.14;55.46;61.2;70.66;61.74;42.66
0.708302616;282.983824071;2021-11-23 16:59:57.346;71.74;91.82;62.14;55.46;61.2;70.66;62.14;42.66
0.708302801;282.999824286;2021-11-23 16:59:57.362;71.74;91.82;62.14;55.46;61.2;70.66;62.14;42.1
0.708313079;283.887824272;2021-11-23 16:59:58.250;69.58;91.82;62.14;55.46;61.2;70.66;62.14;42.1
0.708313264;283.903823858;2021-11-23 16:59:58.266;69.58;93.74;62.14;55.46;61.2;70.66;62.14;42.1
0.708313461;283.920824244;2021-11-23 16:59:58.283;69.58;93.74;62.02;55.46;61.2;70.66;62.14;42.1
0.708313646;283.936823830;2021-11-23 16:59:58.299;69.58;93.74;62.02;55.66;61.2;70.66;62.14;42.1
0.708313831;283.952824045;2021-11-23 16:59:58.315;69.58;93.74;62.02;55.66;60.72;70.66;62.14;42.1
0.708314005;283.967824089;2021-11-23 16:59:58.330;69.58;93.74;62.02;55.66;60.72;70.14;62.14;42.1
0.708314190;283.983824304;2021-11-23 16:59:58.346;69.58;93.74;62.02;55.66;60.72;70.14;61.98;42.1
0.708314375;283.999823891;2021-11-23 16:59:58.362;69.58;93.74;62.02;55.66;60.72;70.14;61.98;41.66
0.708324653;284.887823877;2021-11-23 16:59:59.250;67.92;93.74;62.02;55.66;60.72;70.14;61.98;41.66
0.708324838;284.903824092;2021-11-23 16:59:59.266;67.92;96.04;62.02;55.66;60.72;70.14;61.98;41.66
0.708325035;284.920823849;2021-11-23 16:59:59.283;67.92;96.04;61.28;55.66;60.72;70.14;61.98;41.66
0.708325220;284.936824064;2021-11-23 16:59:59.299;67.92;96.04;61.28;55.02;60.72;70.14;61.98;41.66
0.708325590;284.968823865;2021-11-23 16:59:59.331;67.92;96.04;61.28;55.02;60.72;70.04;61.98;41.66
0.708325775;284.984824080;2021-11-23 16:59:59.347;67.92;96.04;61.28;55.02;60.72;70.04;61.3;41.66
0.708325949;284.999824125;2021-11-23 16:59:59.362;67.92;96.04;61.28;55.02;60.72;70.04;61.3;41.94
0.708336227;285.887824111;2021-11-23 17:00:00.250;66.1;96.04;61.28;55.02;60.72;70.04;61.3;41.94
0.708336412;285.903823697;2021-11-23 17:00:00.266;66.1;97.06;61.28;55.02;60.72;70.04;61.3;41.94
0.708336794;285.936824298;2021-11-23 17:00:00.299;66.1;97.06;61.28;54.76;60.72;70.04;61.3;41.94
0.708337153;285.967823928;2021-11-23 17:00:00.330;66.1;97.06;61.28;54.76;60.72;69.94;61.3;41.94
0.708337338;285.983824143;2021-11-23 17:00:00.346;66.1;97.06;61.28;54.76;60.72;69.94;61.1;41.94
0.708337523;285.999823730;2021-11-23 17:00:00.362;66.1;97.06;61.28;54.76;60.72;69.94;61.1;42.56
0.708347801;286.887823716;2021-11-23 17:00:01.250;65.26;97.06;61.28;54.76;60.72;69.94;61.1;42.56
0.708347986;286.903823931;2021-11-23 17:00:01.266;65.26;93.78;61.28;54.76;60.72;69.94;61.1;42.56
0.708348183;286.920823688;2021-11-23 17:00:01.283;65.26;93.78;60.12;54.76;60.72;69.94;61.1;42.56
0.708348368;286.936823903;2021-11-23 17:00:01.299;65.26;93.78;60.12;55.68;60.72;69.94;61.1;42.56
0.708348542;286.951823947;2021-11-23 17:00:01.314;65.26;93.78;60.12;55.68;60.88;69.94;61.1;42.56
0.708348727;286.967824162;2021-11-23 17:00:01.330;65.26;93.78;60.12;55.68;60.88;69.84;61.1;42.56
0.708348912;286.983823748;2021-11-23 17:00:01.346;65.26;93.78;60.12;55.68;60.88;69.84;60.52;42.56
0.708349097;286.999823963;2021-11-23 17:00:01.362;65.26;93.78;60.12;55.68;60.88;69.84;60.52;41.98
0.708359375;287.887823950;2021-11-23 17:00:02.250;64.9;93.78;60.12;55.68;60.88;69.84;60.52;41.98
0.708359560;287.903824165;2021-11-23 17:00:02.266;64.9;90.12;60.12;55.68;60.88;69.84;60.52;41.98
0.708359942;287.936824137;2021-11-23 17:00:02.299;64.9;90.12;60.12;55.12;60.88;69.84;60.52;41.98
0.708360116;287.951824181;2021-11-23 17:00:02.314;64.9;90.12;60.12;55.12;60.98;69.84;60.52;41.98
0.708360301;287.967823767;2021-11-23 17:00:02.330;64.9;90.12;60.12;55.12;60.98;69.58;60.52;41.98
0.708360486;287.983823982;2021-11-23 17:00:02.346;64.9;90.12;60.12;55.12;60.98;69.58;60.1;41.98
0.708360671;287.999824197;2021-11-23 17:00:02.362;64.9;90.12;60.12;55.12;60.98;69.58;60.1;41.24
0.708370961;288.888823725;2021-11-23 17:00:03.251;65.32;90.12;60.12;55.12;60.98;69.58;60.1;41.24
0.708371146;288.904823940;2021-11-23 17:00:03.267;65.32;87.9;60.12;55.12;60.98;69.58;60.1;41.24
0.708371331;288.920824155;2021-11-23 17:00:03.283;65.32;87.9;59.52;55.12;60.98;69.58;60.1;41.24
0.708371516;288.936823742;2021-11-23 17:00:03.299;65.32;87.9;59.52;56.02;60.98;69.58;60.1;41.24
0.708371701;288.952823957;2021-11-23 17:00:03.315;65.32;87.9;59.52;56.02;61.16;69.58;60.1;41.24
0.708371887;288.968824172;2021-11-23 17:00:03.331;65.32;87.9;59.52;56.02;61.16;69.46;60.1;41.24
0.708372072;288.984823758;2021-11-23 17:00:03.347;65.32;87.9;59.52;56.02;61.16;69.46;58.94;41.24
0.708372245;288.999823802;2021-11-23 17:00:03.362;65.32;87.9;59.52;56.02;61.16;69.46;58.94;40.08
0.708382523;289.887823789;2021-11-23 17:00:04.250;66.82;87.9;59.52;56.02;61.16;69.46;58.94;40.08
0.708382708;289.903824004;2021-11-23 17:00:04.266;66.82;83.06;59.52;56.02;61.16;69.46;58.94;40.08
0.708382905;289.920823760;2021-11-23 17:00:04.283;66.82;83.06;59.3;56.02;61.16;69.46;58.94;40.08
0.708383090;289.936823975;2021-11-23 17:00:04.299;66.82;83.06;59.3;56.22;61.16;69.46;58.94;40.08
0.708383275;289.952824190;2021-11-23 17:00:04.315;66.82;83.06;59.3;56.22;60.76;69.46;58.94;40.08
0.708383461;289.968823777;2021-11-23 17:00:04.331;66.82;83.06;59.3;56.22;60.76;69.14;58.94;40.08
0.708383634;289.983823821;2021-11-23 17:00:04.346;66.82;83.06;59.3;56.22;60.76;69.14;58.62;40.08
0.708383819;289.999824036;2021-11-23 17:00:04.362;66.82;83.06;59.3;56.22;60.76;69.14;58.62;39.72
0.708394097;290.887824022;2021-11-23 17:00:05.250;63.66;83.06;59.3;56.22;60.76;69.14;58.62;39.72
0.708394282;290.903824237;2021-11-23 17:00:05.266;63.66;85.44;59.3;56.22;60.76;69.14;58.62;39.72
0.708394468;290.919823824;2021-11-23 17:00:05.282;63.66;85.44;59.44;56.22;60.76;69.14;58.62;39.72
0.708394653;290.935824039;2021-11-23 17:00:05.298;63.66;85.44;59.44;56.3;60.76;69.14;58.62;39.72
0.708394838;290.951824254;2021-11-23 17:00:05.314;63.66;85.44;59.44;56.3;60.68;69.14;58.62;39.72
0.708395023;290.967823840;2021-11-23 17:00:05.330;63.66;85.44;59.44;56.3;60.68;68.96;58.62;39.72
0.708395208;290.983824055;2021-11-23 17:00:05.346;63.66;85.44;59.44;56.3;60.68;68.96;58.16;39.72
0.708395394;290.999824270;2021-11-23 17:00:05.362;63.66;85.44;59.44;56.3;60.68;68.96;58.16;40.3
0.708405671;291.887824256;2021-11-23 17:00:06.250;62.86;85.44;59.44;56.3;60.68;68.96;58.16;40.3
0.708405856;291.903823842;2021-11-23 17:00:06.266;62.86;86.94;59.44;56.3;60.68;68.96;58.16;40.3
0.708406042;291.919824057;2021-11-23 17:00:06.282;62.86;86.94;58.06;56.3;60.68;68.96;58.16;40.3
0.708406238;291.936823814;2021-11-23 17:00:06.299;62.86;86.94;58.06;55.8;60.68;68.96;58.16;40.3
0.708406597;291.967824074;2021-11-23 17:00:06.330;62.86;86.94;58.06;55.8;60.68;68.7;58.16;40.3
0.708406782;291.983824289;2021-11-23 17:00:06.346;62.86;86.94;58.06;55.8;60.68;68.7;58.84;40.3
0.708406968;291.999823875;2021-11-23 17:00:06.362;62.86;86.94;58.06;55.8;60.68;68.7;58.84;40.58
0.708417245;292.887823861;2021-11-23 17:00:07.250;63.32;86.94;58.06;55.8;60.68;68.7;58.84;40.58
0.708417442;292.904824247;2021-11-23 17:00:07.267;63.32;88.74;58.06;55.8;60.68;68.7;58.84;40.58
0.708417627;292.920823833;2021-11-23 17:00:07.283;63.32;88.74;58.6;55.8;60.68;68.7;58.84;40.58
